,price,status,add_attr,state,lat,long,bath,bed,living,lot_a,fireplace,parking,covered,garage,total_spaces,subtype,year,sewer,water,app,heating,cooling,stories,materials,roof,foundation,interior
216,709000,4,1,4,40.561905,-74.17801999999999,2,3,2040,2800.0,1,1,1,1,1,1,1977,1,1,4,1,1,2.0,8,4,4,8
217,749000,3,1,3,40.644062,-73.92594,3,3,1620,1950.0,1,1,2,2,2,1,1935,0,1,3,1,1,2.0,8,3,3,8
218,789000,4,1,4,40.701515,-73.87661,3,3,1600,2178.0,1,1,2,2,3,0,1920,0,1,4,1,1,1.5,8,4,4,8
219,898888,4,1,4,40.768894,-73.80157,3,3,1224,1710.0,1,1,2,2,2,0,1950,0,1,4,1,1,1.5,8,4,4,8
220,789000,4,1,4,40.72656,-73.87524,2,3,1080,1800.0,1,1,2,2,2,0,1940,0,1,4,1,1,1.5,8,4,4,8
221,728000,4,1,4,40.6056,-74.160416,4,3,1920,2400.0,1,1,1,1,1,1,1980,0,1,4,1,1,3.0,8,4,4,8
222,599000,4,1,4,40.84352,-73.81943000000001,2,3,1728,2314.0,1,1,2,2,2,1,1950,1,1,4,1,1,1.5,8,4,4,8
223,588000,4,1,4,40.544407,-74.14936,2,3,932,9212.0,1,1,1,1,1,1,1935,1,1,4,1,1,1.0,8,4,4,8
224,400000,4,1,4,40.63802,-73.8939,2,4,720,2744.0,1,0,2,2,2,0,1920,0,1,4,1,1,1.5,8,4,4,8
225,639000,4,1,4,40.704613,-73.741196,2,6,1304,3000.0,1,1,2,2,2,0,1930,0,1,4,1,1,1.5,8,4,4,8
227,679999,4,1,4,40.712814,-73.75183,3,5,2412,4242.0,1,1,1,1,1,1,1930,1,1,4,1,1,3.0,8,4,4,8
228,638000,4,1,4,40.73307,-73.891426,1,2,2413,2500.0,1,1,2,2,2,1,1929,1,1,4,1,1,1.5,8,4,4,8
229,485000,4,1,4,40.851734,-73.8909,2,3,1320,1870.0,1,0,2,2,2,0,1985,0,1,4,1,1,1.5,8,4,4,8
230,648000,4,1,4,40.690643,-73.85889,3,4,2413,2218.0,1,1,2,2,2,1,1920,1,1,4,1,1,1.5,8,4,4,8
232,499999,4,1,4,40.70212,-73.78166,2,3,2413,1900.0,1,1,2,2,2,1,1950,0,1,4,1,0,1.5,8,4,4,8
233,399000,4,1,4,40.61743,-74.08272,3,3,1386,8922.017472866286,1,1,1,1,1,1,2002,1,1,4,1,1,2.0,8,4,4,8
236,599000,4,1,4,40.53574,-74.20684,2,3,1456,1880.0,1,1,1,1,1,1,1986,0,1,4,1,1,2.0,8,4,4,8
237,697900,4,1,4,40.892727,-73.83819,3,4,1404,5001.0,1,1,2,2,2,1,1931,1,1,4,1,1,3.0,8,4,4,8
238,649000,4,1,4,40.68034,-73.741516,3,3,1270,8922.668667485135,1,1,2,2,2,1,1935,1,1,4,1,1,2.0,8,4,4,8
239,999999,4,1,4,40.542255,-74.18889,3,4,2957,13000.0000086,1,1,1,1,1,1,1970,1,1,4,1,1,2.0,8,4,4,8
241,749000,4,1,4,40.854490000000006,-73.85051999999999,2,3,1750,8923.31990963297,1,1,1,1,1,1,1940,1,1,4,1,1,2.0,8,4,4,8
242,1325000,4,1,4,40.63337,-74.03479,3,4,2846,2350.0,1,1,2,2,3,0,1920,0,1,4,1,1,1.5,8,4,4,8
243,614998,4,1,4,40.52667,-74.208664,1,4,1256,5000.0,1,1,1,1,1,1,1965,1,1,4,1,1,2.0,8,4,4,8
244,828000,4,1,4,40.767307,-73.78778,2,3,1080,1742.0,1,1,2,2,2,0,1930,0,1,4,1,0,1.5,8,4,4,8
245,485000,4,1,4,40.850407,-73.786674,1,2,900,2500.0,1,1,2,2,2,0,1925,0,1,4,1,0,1.5,8,4,4,8
246,1197000,4,1,4,40.85023,-73.78605,3,5,2800,5000.0,1,1,2,2,2,0,1940,0,1,4,1,1,1.5,8,4,4,8
249,699000,4,1,4,40.6852,-73.80046,3,4,1848,2199.0,1,1,2,2,2,0,1945,0,1,4,1,1,1.5,8,4,4,8
251,1398000,4,1,4,40.789787,-73.813866,3,3,1532,5085.0,1,1,2,2,2,0,1940,0,1,4,1,1,1.5,8,4,4,8
253,749000,4,1,4,40.70585,-73.87910500000001,2,4,1456,5001.0,1,1,2,2,2,1,1930,1,1,4,1,1,1.5,8,4,4,8
254,624999,4,1,4,40.617847,-74.1304,2,3,1184,4000.0,1,1,1,1,1,1,1930,1,1,4,1,1,2.0,8,4,4,8
255,555000,4,1,4,40.895313,-73.84389499999999,2,3,2360,3084.0,1,1,2,2,2,0,1940,1,1,4,1,1,1.5,8,4,4,8
257,965000,4,1,4,40.772717,-73.77816,2,3,1412,4200.0,1,1,2,2,2,0,1920,0,1,4,1,1,1.5,8,4,4,8
259,675000,4,1,4,40.747574,-73.70951,2,4,2482,3998.0,1,0,2,2,2,0,1950,1,1,4,1,1,1.5,8,4,4,8
260,649000,4,1,4,40.680298,-73.7414,3,3,1270,4000.0,1,1,2,2,2,1,1935,1,1,4,1,1,2.0,8,4,4,8
265,784900,4,1,4,40.907063,-73.89726999999999,3,3,1368,2492.0,1,0,2,2,2,0,1950,0,1,4,1,1,1.5,8,4,4,8
267,1145000,4,1,4,40.66993,-73.79373000000001,4,6,2800,3998.0,1,0,2,2,2,0,1945,1,1,4,1,1,1.5,8,4,4,8
268,649000,4,1,4,40.627457,-74.12395500000001,2,4,1632,3300.0,1,1,2,2,4,1,1920,0,1,4,1,1,3.0,8,4,4,8
269,478000,4,1,4,40.598175,-73.75887,1,3,2413,3600.0,1,1,2,2,2,1,1920,1,1,4,1,1,1.5,8,4,4,8
270,899000,4,1,4,40.76606,-73.86861999999999,4,4,2328,2280.0,1,1,2,2,3,0,1925,0,1,4,1,1,1.5,8,4,4,8
271,350000,4,1,4,40.64488,-74.08966,2,4,1644,2700.0,1,0,2,2,2,1,1920,0,1,4,1,1,2.0,8,4,4,8
272,589000,4,1,4,40.629894,-74.12921999999999,2,4,1250,4160.0,1,1,2,2,2,1,1901,1,1,4,0,1,3.0,8,4,4,8
274,799000,4,1,4,0.0,0.0,3,4,1000,14000.00000256,1,1,2,2,4,1,1960,0,1,4,1,1,1.5,8,4,4,8
275,899000,4,1,4,40.69852,-73.90585,3,4,1250,26.0,1,0,2,2,5,0,1910,0,1,4,1,1,1.5,8,4,4,8
277,999000,4,1,4,40.5766,-73.85300000000001,4,4,3630,8923.971199313259,1,0,2,2,2,0,1950,0,1,4,1,1,1.5,8,4,4,8
278,938000,4,1,4,40.754208,-73.760994,3,5,2414,4080.0,1,1,1,1,1,1,1950,1,1,4,1,1,1.5,8,4,4,8
279,255000,4,1,4,40.614075,-73.91765,1,2,850,8924.62253652947,1,0,2,2,2,2,1965,0,1,4,1,1,1.5,8,4,4,8
282,785000,4,1,4,40.715637,-73.90308,2,3,1020,1600.0,1,1,2,2,2,0,1940,0,1,4,1,1,1.5,8,4,4,8
283,1178000,4,1,4,40.734352,-73.75708,2,3,1400,4600.0,1,1,1,1,1,1,1950,1,1,4,1,0,1.5,8,4,4,8
284,649000,4,1,4,40.62,-73.9215,2,3,962,1850.0,1,0,2,2,2,0,1925,0,1,4,0,1,1.5,8,4,4,8
285,939000,4,1,4,40.57448,-73.862206,2,2,2414,4000.0,1,1,1,1,1,1,1955,1,1,4,1,1,1.5,8,4,4,8
286,929000,4,1,4,40.764763,-73.79181,3,3,1440,2000.0,1,1,1,1,1,1,1945,1,1,4,1,1,1.5,8,4,4,8
287,569000,4,1,4,40.82992,-73.81791,3,3,1122,1899.0,1,1,2,2,2,1,1925,1,1,4,1,0,1.5,8,4,4,8
289,699000,4,1,4,40.705090000000006,-73.85509,2,3,1260,2517.0,1,1,1,1,1,1,1930,1,1,4,1,1,2.0,8,4,4,8
291,999999,4,1,4,40.615803,-74.01621999999999,2,3,1384,1600.0,1,1,1,1,1,1,1935,1,1,4,1,1,1.5,8,4,4,8
292,615000,4,1,4,40.646297,-73.91851,3,3,2414,3000.0,1,1,2,2,2,1,1945,1,1,4,1,0,1.5,8,4,4,8
293,939000,4,1,4,40.715908,-73.85477,3,3,1438,1900.0,1,0,2,2,2,0,1935,0,1,4,1,1,1.5,8,4,4,8
294,599000,4,1,4,40.67609,-73.877686,3,4,1500,1500.0,1,0,2,2,2,0,1901,0,1,4,1,1,1.5,8,4,4,8
295,369000,4,1,4,40.702587,-73.779015,2,4,1600,2500.0,1,1,2,2,2,0,1935,0,1,4,1,1,1.5,8,4,4,8
296,599999,4,1,4,40.56314,-74.12989,3,3,1440,2200.0,1,1,2,2,2,1,1975,1,1,4,1,1,2.0,8,4,4,8
297,699900,4,1,4,40.605064,-74.11871,2,3,1210,2000.0,1,1,2,2,2,1,2022,1,1,4,1,1,2.0,8,4,4,8
298,958000,4,1,4,40.764103000000006,-73.91686999999999,3,3,2414,1416.0,1,1,2,2,2,1,1940,1,1,4,1,0,2.0,8,4,4,8
299,798000,4,1,4,40.655685,-73.836365,3,4,1500,4000.0,1,1,2,2,2,0,1960,0,1,4,1,1,1.5,8,4,4,8
300,625000,4,1,4,40.844524,-73.8248,2,3,2000,2300.0,1,1,2,2,2,1,1950,1,1,4,1,1,3.0,8,4,4,8
303,729000,4,1,4,40.60697,-73.91490999999999,3,3,1880,1792.0,1,1,2,2,2,0,1960,0,1,4,1,1,1.5,8,4,4,8
305,749900,4,1,4,40.570526,-74.121414,3,3,1872,5000.0,1,1,2,2,2,1,1935,1,1,4,1,1,2.0,8,4,4,8
306,1249000,4,1,4,40.80732,-73.92328,5,6,2183,1498.0,1,0,2,2,2,0,1901,1,1,4,1,1,1.5,8,4,4,8
308,499999,4,1,4,40.664246,-73.730316,2,4,2414,3998.0,1,0,2,2,2,0,1945,1,1,4,1,1,1.5,8,4,4,8
309,750000,4,1,4,40.65797,-73.85195,3,3,2400,4360.0,1,0,2,2,2,0,1965,0,1,4,1,1,1.5,8,4,4,8
310,1799000,4,1,4,40.546627,-74.18785,5,5,3700,6500.0,1,1,2,2,2,1,2004,1,1,4,1,1,2.0,8,4,4,8
311,665000,4,1,4,40.58995,-74.07959,3,4,1836,2788.0,1,1,2,2,6,1,1986,0,1,4,1,1,3.0,8,4,4,8
312,1848000,4,1,4,40.78,-73.770645,5,4,3650,11730.00001932,3,1,2,2,2,1,1940,1,1,4,1,1,2.0,8,4,4,8
313,669655,4,1,4,40.570644,-74.09651,2,3,1561,4000.0,1,1,1,1,1,1,1960,0,1,4,1,1,2.0,8,4,4,8
314,1699000,4,1,4,40.713737,-73.84964000000001,5,5,2250,4000.0,1,1,1,1,1,1,1940,1,1,4,1,1,3.0,8,4,4,8
315,729900,4,1,4,40.617947,-74.165726,3,3,1629,2575.0,1,1,1,1,1,1,1981,1,1,4,1,1,2.0,8,4,4,8
317,495000,4,1,4,40.681698,-73.853134,2,3,2415,2736.0,1,1,2,2,2,1,1920,1,1,4,1,0,3.0,8,4,4,8
318,1150000,4,1,4,40.7713,-73.8103,2,4,1257,4200.0,1,1,1,1,1,1,1945,1,1,4,1,1,2.0,8,4,4,8
319,599999,4,1,4,40.592667,-74.077736,3,3,1032,2000.0,1,1,2,2,2,1,2006,1,1,4,1,1,1.5,8,4,4,8
321,415000,4,1,4,40.875805,-73.84338000000001,2,2,1472,8925.273921285074,1,1,2,2,2,1,1935,1,1,4,1,1,1.5,8,4,4,8
323,1499000,4,1,4,40.605457,-73.91136,3,4,4042,4051.0,1,1,2,2,4,0,1970,0,1,4,1,1,1.5,8,4,4,8
324,729999,4,1,4,40.838615,-73.82253,3,4,1430,3632.0,1,1,2,2,2,0,1945,0,1,4,1,1,1.5,8,4,4,8
325,499000,4,1,4,40.619778,-74.13781,1,4,1200,3400.0,1,1,1,1,1,1,1925,1,1,4,1,0,2.0,8,4,4,8
327,699000,4,1,4,40.84148,-73.78384,4,2,1388,3149.0,1,1,2,2,2,1,1915,1,1,4,1,1,2.0,8,4,4,8
328,1198888,4,1,4,40.76774,-73.73516,3,3,2264,4900.0,1,1,2,2,2,0,1960,0,1,4,1,1,1.5,8,4,4,8
329,675000,4,1,4,40.54029,-74.14869,1,3,950,8000.0,1,1,2,2,2,1,1926,1,1,4,1,1,2.0,8,4,4,8
330,719000,4,1,4,40.531002,-74.16161,2,3,1320,7200.0,1,1,1,1,1,1,1961,0,1,4,1,1,1.0,8,4,4,8
331,350000,4,1,4,40.705020000000005,-73.748436,1,3,1458,2918.0,1,1,2,2,2,0,1925,0,1,4,1,1,1.5,8,4,4,8
332,299000,4,1,4,40.63326,-74.11617,2,3,1384,2700.0,1,0,2,2,2,0,1899,0,1,4,1,1,1.5,8,4,4,8
333,1445000,4,1,4,40.683094,-73.92358,2,6,2392,1833.0,1,0,2,2,2,0,1899,0,1,4,1,1,1.5,8,4,4,8
335,908000,4,1,4,40.776913,-73.799324,2,3,1200,3368.0,1,1,2,2,4,1,1940,0,1,4,1,1,2.0,8,4,4,8
337,1825000,4,1,4,40.601414,-74.09955,3,5,4514,9857.0,1,1,2,2,2,0,1985,0,1,4,1,1,1.5,8,4,4,8
338,718000,4,1,4,40.718586,-73.87317,2,3,2415,1800.0,1,1,1,1,1,1,1940,1,1,4,1,1,2.0,8,4,4,8
339,898000,4,1,4,40.757713,-73.7631,2,3,2415,3241.0,1,1,1,1,1,1,1955,1,1,4,1,1,1.5,8,4,4,8
340,649900,4,1,4,40.834232,-73.89144,3,3,2112,7000.0,1,1,4,4,5,1,1986,1,1,4,1,1,1.0,8,4,4,8
341,588000,4,1,4,40.701668,-73.75113,2,3,1360,2000.0,1,1,2,2,2,0,1935,0,1,4,1,1,1.5,8,4,4,8
342,699000,4,1,4,40.6579,-73.73699,2,3,1720,4500.0,1,1,2,2,2,0,1955,0,1,4,1,1,1.5,8,4,4,8
343,469000,4,1,4,40.635670000000005,-74.16696999999999,1,3,1320,2000.0,1,0,2,2,2,1,1920,0,1,4,1,1,5.0,8,4,4,8
344,501000,4,1,4,40.675533,-73.80541,3,6,1980,3998.0,1,1,2,2,2,0,1915,0,1,4,1,1,1.5,8,4,4,8
345,439999,4,1,4,40.51318,-74.23921,1,3,996,2650.0,1,1,2,2,2,1,1925,1,1,4,1,1,1.0,8,4,4,8
346,999000,4,1,4,40.774742,-73.90198000000001,2,3,1144,1600.0,1,1,2,2,2,1,1900,1,1,4,1,0,2.0,8,4,4,8
347,879000,4,1,4,40.71606,-73.773636,3,4,1725,3520.0,1,1,1,1,1,1,1930,1,1,4,1,1,3.0,8,4,4,8
350,684999,4,1,4,40.54194,-74.16481,2,3,1056,4000.0,1,1,1,1,1,1,1925,1,1,4,1,1,2.0,8,4,4,8
351,549900,4,1,4,40.60337,-74.12749000000001,2,3,1152,8925.925353583541,1,1,2,2,2,1,1970,1,1,4,1,1,1.5,8,4,4,8
352,1548000,4,1,4,40.52325,-74.22282,3,4,2744,11000.00002068,1,1,2,2,2,1,1984,1,1,4,1,1,2.0,8,4,4,8
353,809900,4,1,4,40.63688,-74.10329399999999,2,4,2192,6000.0,1,1,2,2,2,1,1935,1,1,4,1,1,2.0,8,4,4,8
354,155000,4,1,4,40.868390000000005,-73.86261999999999,1,1,2415,8926.576833428338,1,0,2,2,2,2,1928,1,1,4,1,1,1.5,8,4,4,8
356,375000,4,1,4,40.615505,-74.08384000000001,1,3,1389,2800.0,1,1,1,1,1,1,1930,1,1,4,1,1,2.0,8,4,4,8
357,830000,4,1,4,40.91095,-73.90002,2,3,1782,2090.0,1,0,2,2,2,0,1950,0,1,4,1,1,1.5,8,4,4,8
358,915000,4,1,4,40.776833,-73.79831999999999,2,4,1296,2250.0,1,0,2,2,2,0,1950,0,1,4,1,1,1.5,8,4,4,8
359,748000,4,1,4,40.718464,-73.89386999999999,2,3,2415,2360.0,1,1,1,1,1,1,1955,1,1,4,1,1,2.0,8,4,4,8
360,670000,4,1,4,40.68415,-73.75255,2,3,2416,4000.0,1,1,2,2,2,1,1960,1,1,4,1,1,2.0,8,4,4,8
361,789000,4,1,4,40.729713,-73.7136,2,3,2416,3300.0,1,1,1,1,1,1,1930,1,1,4,1,1,3.0,8,4,4,8
362,569000,4,1,4,40.59359,-73.75962,2,5,1335,1920.0,1,1,2,2,2,1,1930,1,1,4,1,1,1.5,8,4,4,8
363,475000,4,1,4,40.792217,-73.96529,1,1,2416,8927.228360822939,1,0,2,2,2,1,1930,1,1,4,1,0,1.0,8,4,4,8
364,668899,4,1,4,40.60891,-74.13436999999999,2,3,1170,4000.0,1,1,1,1,1,1,1955,0,1,4,1,1,1.5,8,4,4,8
365,569000,4,1,4,40.891468,-73.830376,2,3,1056,2613.0,1,1,2,2,2,0,1925,0,1,4,0,0,1.5,8,4,4,8
366,399000,4,1,4,40.6519,-73.91314,2,4,1848,2199.0,1,1,2,2,2,0,1945,0,1,4,1,1,1.5,8,4,4,8
367,1399000,4,1,4,40.724377,-73.83858000000001,3,3,4700,5170.0,1,1,2,2,2,0,1950,0,1,4,1,1,1.5,8,4,4,8
368,899000,4,1,4,40.72631,-73.71981,4,3,1800,2870.0,1,1,1,1,1,1,2005,1,1,4,1,1,1.5,8,4,4,8
369,879000,4,1,4,40.700497,-73.83771,3,4,1440,6377.0,1,1,1,1,1,0,1920,0,1,4,0,1,1.5,8,4,4,8
370,899000,4,1,4,40.779797,-73.91869,1,3,1152,1085.0,1,1,2,2,2,1,1930,1,1,4,1,0,1.5,8,4,4,8
371,699999,4,1,4,40.643738,-73.930824,2,3,2416,2000.0,1,1,2,2,2,1,1935,1,1,4,1,1,1.5,8,4,4,8
372,439000,4,1,4,40.811726,-73.85529,2,3,1080,1559.0,1,1,2,2,2,1,1910,1,1,4,1,1,3.0,8,4,4,8
373,380000,4,1,4,40.575542,-74.09633000000001,2,2,572,1748.0,1,1,2,2,2,1,1930,1,1,4,1,1,1.0,8,4,4,8
374,599000,4,1,4,40.62648,-74.12472,3,4,1764,4510.0,1,1,1,1,1,1,1940,1,1,4,1,0,2.0,8,4,4,8
375,845000,4,1,4,40.896915,-73.89879,3,3,1480,2000.0,1,1,2,2,3,0,1940,0,1,4,1,1,1.5,8,4,4,8
376,479000,4,1,4,40.808006,-73.8509,2,3,2581,4744.0,1,1,1,1,1,1,1945,1,1,4,1,1,2.0,8,4,4,8
377,549900,4,1,4,40.63262,-74.08915,2,3,960,4000.0,1,1,1,1,1,1,1960,1,1,4,1,1,2.0,8,4,4,8
379,1389000,4,1,4,40.61847,-73.90432,4,4,2200,4000.0,1,0,2,2,2,0,1930,0,1,4,1,1,1.5,8,4,4,8
380,350000,4,1,4,40.64026,-73.92384,2,2,1890,1283.0,1,1,1,1,1,1,1940,1,1,4,1,1,3.0,8,4,4,8
381,908800,4,1,4,40.602047,-74.11858000000001,3,4,2124,7700.0,1,1,2,2,5,1,1970,0,1,4,1,1,1.0,8,4,4,8
382,725000,4,1,4,40.566223,-74.11771,2,3,1170,4600.0,1,1,2,1,2,1,1960,0,1,4,1,1,1.0,8,4,4,8
383,812000,4,1,4,40.603004,-74.07762,3,3,1248,5243.0,1,1,1,1,1,1,1950,1,1,4,1,1,1.0,8,4,4,8
384,619900,3,1,3,40.704338,-73.871086,2,3,1284,1899.0,1,1,1,1,1,0,1910,0,1,3,1,1,1.5,8,3,3,8
385,460000,4,1,4,40.68224,-73.79098,3,4,2924,1999.0,1,1,2,2,2,0,1925,0,1,4,1,1,1.5,8,4,4,8
386,908000,4,1,4,40.77755,-73.79914000000001,2,3,1200,3368.0,1,0,2,2,4,0,1940,0,1,4,1,1,1.5,8,4,4,8
387,509000,4,1,4,40.6229,-73.92217,1,3,896,1742.0,1,1,2,2,2,0,1920,0,1,4,1,1,1.5,8,4,4,8
388,489000,3,1,3,40.715225,-73.73814399999999,2,3,2416,2500.0,1,1,2,2,2,1,1920,1,1,3,0,0,1.5,8,3,3,8
389,550000,4,1,4,40.55278,-74.15795,3,4,1880,3000.0,1,1,1,1,1,1,1970,1,1,4,1,1,2.0,8,4,4,8
390,799000,4,1,4,40.73217,-73.70573,3,3,3500,3500.0,1,1,2,2,2,0,1940,0,1,4,1,1,1.5,8,4,4,8
391,380000,4,1,4,40.830975,-73.89941999999999,3,6,3627,2435.0,1,0,2,2,2,0,1931,0,1,4,1,0,1.5,8,4,4,8
393,925000,4,1,4,40.709293,-73.854454,3,3,2367,2365.0,1,1,1,1,1,0,1930,1,1,4,0,1,1.5,8,4,4,8
395,579000,4,1,4,40.543556,-74.14881,2,3,1032,4200.0,1,1,1,1,1,1,1920,1,1,4,1,1,1.0,8,4,4,8
396,599000,4,1,4,40.90418,-73.852936,3,3,1467,1799.0,1,1,2,2,2,1,1960,1,1,4,1,0,2.0,8,4,4,8
397,640000,4,1,4,40.75829,-73.87573,2,3,1480,8927.879935770814,1,1,2,2,2,1,1965,0,1,4,0,0,1.5,8,4,4,8
398,700000,4,1,4,40.671665,-73.88938,3,3,2417,3342.0,1,1,2,2,2,1,1991,1,1,4,1,0,2.0,8,4,4,8
399,850000,4,1,4,40.756382,-73.79763,2,3,2417,4000.0,1,1,2,2,2,1,1930,1,1,4,1,0,1.5,8,4,4,8
400,949000,4,1,4,40.59962,-74.09435,2,4,1671,6000.0,1,1,1,1,1,1,1935,1,1,4,1,1,2.0,8,4,4,8
404,858000,4,1,4,40.612988,-73.929146,2,3,1080,3000.0,1,1,2,2,3,1,1925,0,1,4,1,1,2.0,8,4,4,8
406,949900,6,1,6,40.536415000000005,-74.1555,4,5,2235,2800.0,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,8,6,6,8
407,698000,4,1,4,40.662453,-73.86655400000001,2,4,3485,3484.0,1,1,2,2,5,0,1920,0,1,4,1,1,1.5,8,4,4,8
408,1299000,4,1,4,40.71653,-73.7819,3,3,1946,8928.531558275432,1,1,2,2,2,1,1940,1,1,4,1,1,1.5,8,4,4,8
409,999000,4,1,4,40.771847,-73.745705,2,3,1504,5000.0,1,1,2,2,2,0,1930,0,1,4,1,1,1.5,8,4,4,8
410,1895000,4,1,4,40.7116,-73.83700999999999,3,4,2472,4917.0,1,1,2,2,2,0,1920,0,1,4,1,1,1.5,8,4,4,8
411,270000,4,1,4,40.584896,-73.96334,1,2,2417,8929.183228340265,1,0,2,2,2,2,1965,0,1,4,1,1,1.5,8,4,4,8
412,836000,4,1,4,40.76226,-73.873795,2,3,1932,2238.0,1,1,2,2,2,0,1935,1,1,4,1,1,1.5,8,4,4,8
413,999900,4,1,4,40.76518,-73.79326999999999,3,5,1798,3200.0,1,1,2,2,2,0,1940,0,1,4,1,1,1.5,8,4,4,8
416,1325000,4,1,4,40.75091,-73.87913,3,3,1425,1999.0,1,1,2,2,2,0,1925,0,1,4,1,1,1.5,8,4,4,8
417,1899000,4,1,4,40.798607,-73.81751,3,4,3180,5639.0,1,1,2,2,2,1,2005,1,1,4,1,1,3.0,8,4,4,8
418,799000,4,1,4,40.553043,-74.169495,2,4,1648,4000.0,1,1,1,1,1,1,1965,1,1,4,1,1,2.0,8,4,4,8
419,725000,4,1,4,40.55405,-74.193214,2,4,1562,3475.0,1,1,2,2,2,1,1973,0,1,4,1,1,2.0,8,4,4,8
420,792035,4,1,4,40.63855,-74.11069499999999,3,4,1740,3488.0,1,1,2,2,2,1,1930,1,1,4,1,1,2.0,8,4,4,8
421,848000,4,1,4,40.726433,-73.89066,3,3,1190,1315.0,1,1,2,2,2,0,1930,0,1,4,1,1,1.5,8,4,4,8
422,999000,4,1,4,40.722775,-73.85249,3,3,1707,1332.0,1,1,2,2,2,0,1945,0,1,4,1,1,1.5,8,4,4,8
423,625000,4,1,4,40.630276,-74.103264,2,3,1728,5000.0,1,1,1,1,1,1,1930,1,1,4,1,0,2.0,8,4,4,8
427,965000,4,1,4,40.75506,-73.81198,1,3,1656,3000.0,1,0,2,2,2,0,1920,0,1,4,1,1,1.5,8,4,4,8
428,890000,4,1,4,40.652737,-73.94344,3,4,3478,2400.0,1,1,2,2,2,0,1920,0,1,4,1,1,1.5,8,4,4,8
430,699000,4,1,4,40.725403,-73.74816,3,3,1278,2099.0,1,1,2,2,2,0,1935,1,1,4,1,1,1.5,8,4,4,8
431,675000,4,1,4,40.58876,-74.0912,3,3,1580,2310.0,1,1,1,1,1,1,1988,1,1,4,1,1,3.0,8,4,4,8
432,679000,4,1,4,40.636772,-73.88555,2,3,2417,2000.0,1,1,2,2,2,1,1960,1,1,4,1,1,2.0,8,4,4,8
434,912800,4,1,4,40.772057,-73.78819,2,3,1520,2442.0,1,1,1,1,1,1,1930,1,1,4,1,1,2.0,8,4,4,8
435,549000,4,1,4,40.721493,-73.912544,2,3,2417,600.0,1,1,2,2,2,1,1899,1,1,4,1,0,2.0,8,4,4,8
436,924999,4,1,4,40.751175,-73.76349,1,3,1230,4500.0,1,1,2,2,2,0,1935,0,1,4,1,1,1.5,8,4,4,8
437,889000,4,1,4,40.75349,-73.89665,2,3,1800,1800.0,1,1,2,2,2,0,1945,0,1,4,1,0,1.5,8,4,4,8
438,599000,4,1,4,40.563347,-74.18028000000001,2,3,1420,3000.0,1,1,1,1,1,1,1970,1,1,4,1,1,2.0,8,4,4,8
439,750000,4,1,4,40.721455,-73.80682,3,3,1184,2650.0,1,1,2,2,2,0,1920,0,1,4,1,1,1.5,8,4,4,8
440,665000,4,1,4,40.816753000000006,-73.82141999999999,2,3,1970,2033.0,1,1,2,2,2,0,1960,0,1,4,1,1,1.5,8,4,4,8
441,1349000,4,1,4,40.778206,-73.91879,2,3,1314,2060.0,1,1,1,1,1,0,1930,0,1,4,1,1,1.5,8,4,4,8
443,799500,4,1,4,40.71758,-73.872635,2,3,1470,2090.0,1,0,2,2,2,0,1925,0,1,4,1,1,1.5,8,4,4,8
446,899000,4,1,4,40.757427,-73.736374,2,4,1533,3400.0,1,1,2,2,2,0,1940,0,1,4,0,1,1.5,8,4,4,8
447,898000,4,1,4,40.563072,-74.10315,5,4,2200,4000.0,1,1,1,1,1,1,1950,0,1,4,1,1,2.0,8,4,4,8
448,1275000,4,1,4,40.64878,-73.8428,4,5,2300,4032.0,1,1,1,1,1,1,1999,1,1,4,1,1,3.0,8,4,4,8
449,1188000,4,1,4,40.598145,-73.99373,3,3,1776,1643.0,1,1,1,1,1,1,1950,1,1,4,1,1,3.0,8,4,4,8
452,1150000,4,1,4,40.62125,-74.02465,3,3,1558,2100.0,1,1,2,2,2,0,1925,0,1,4,1,1,1.5,8,4,4,8
453,709000,4,1,4,40.63195,-74.09869,2,3,1651,4012.0,1,1,2,2,2,1,1905,1,1,4,1,1,2.0,8,4,4,8
454,1250000,4,1,4,40.748787,-73.91427,2,3,952,1254.0,1,0,2,2,2,0,1940,0,1,4,1,1,1.5,8,4,4,8
455,875000,4,1,4,40.578503000000005,-73.844696,3,4,2128,5000.0,1,1,2,2,2,0,1925,0,1,4,1,1,1.5,8,4,4,8
458,1595000,4,1,4,40.636223,-73.96278000000001,2,5,3000,3300.0,1,0,2,2,2,0,1910,0,1,4,1,1,1.5,8,4,4,8
459,629000,4,1,4,40.603905,-73.820305,3,3,2062,2500.0,1,1,2,2,2,1,1920,0,1,4,1,1,1.5,8,4,4,8
460,998888,4,1,4,40.74695,-73.791306,3,5,4000,4000.0,1,1,2,2,2,0,1955,0,1,4,1,1,1.5,8,4,4,8
461,978000,4,1,4,40.734543,-73.8796,3,3,1700,2375.0,1,1,2,2,2,0,1925,0,1,4,1,1,1.5,8,4,4,8
462,749900,4,1,4,40.629074,-74.10086,2,3,1050,3700.0,1,1,1,1,1,1,1957,1,1,4,1,1,1.0,8,4,4,8
463,899000,4,1,4,40.738277,-73.91872,2,3,2418,1900.0,1,1,2,2,2,1,1940,1,1,4,1,0,3.0,8,4,4,8
464,1495000,4,1,4,40.627357,-74.021194,3,4,2250,2178.0,1,0,2,2,2,0,1910,0,1,4,1,1,1.5,8,4,4,8
